"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1874827036684169609","Fri Jan 03 00:13:08 +0000 2025","1","@JokoHQ Penghapusan PT 20% mempersulit kesempatan Prabowo 2 periode program andalan Prabowo makan siang gratis tidak cukup durasi 5 tahun lha wong implementasi masih belajar padahal pilpres kemarin orang dipaksa pilih Prabowo karena visi keberlanjutan","1874972224672899419","","JokoHQ","in","jakarta","0","0","0","https://x.com/Bud_Cavalera/status/1874972224672899419","1055612952","Bud_Cavalera"
"1874835704733413534","Thu Jan 02 23:56:30 +0000 2025","3","@Gerindra sudahlah gak usah ngotot realisasikan program makan siang gratis (yg tdk bergizi) kalo mmng gak punya duit. drpd gak enak dimakan dan malah membuat rakyat berdosa saat membuangnya","1874968039164424523","","Gerindra","in","","0","0","0","https://x.com/gedh4nggodhog/status/1874968039164424523","1845488486851420160","gedh4nggodhog"
"1874964382742118589","Thu Jan 02 23:41:58 +0000 2025","1","berarti beberapa anggaran dipotong buat program makan siang gratis nih?? padahal trans metro ini berguna banget","1874964382742118589","","","in","       𐙚      elysian realm","0","0","0","https://x.com/juskuaci/status/1874964382742118589","1443893141023571977","juskuaci"
"1874769267524251950","Thu Jan 02 22:20:35 +0000 2025","0","@RyaWiedy @H1m4_W4r1 @PDI_Perjuangan @PDemokrat @SBYudhoyono Ini yg namanya pemilih cerdas tapi gak membaca program unggulan masing2 calon.... Itu namanya Program normatif ala kadarnya Bu dosen. Program unggulannya makan siang gratis.","1874943900529627424","","RyaWiedy","in","","0","1","0","https://x.com/Bambangmulyonoo/status/1874943900529627424","1296312516901916672","Bambangmulyonoo"
"1874936440905453855","Thu Jan 02 21:50:56 +0000 2025","33","Resiko penunggakan Kickback Keberlangsungan program Umkm yg bonafid ga akan ngambil project kek gini Sisanya yg oportunis dan ABS Beberapa bulan/tahun kemudian akan ada headline XXX ditangkap korupsi program makan siang gratis Mark My Words","1874936440905453855","","","in","Behind GM's Screen","1","2","10","https://x.com/SoundOfYogi/status/1874936440905453855","93882850","SoundOfYogi"
"1874908278343561406","Thu Jan 02 19:59:02 +0000 2025","0","Dengan Program Makan Siang Gratis Prabowo-Gibran menunjukkan kepedulian mereka yang mendalam terhadap kesejahteraan rakyat Indonesia Pro Rakyat. #KebijakanPajakProRakyat","1874908278343561406","","","in","","0","0","0","https://x.com/lukas_williamm/status/1874908278343561406","1698629352144138240","lukas_williamm"
"1874668040958444022","Thu Jan 02 17:43:07 +0000 2025","0","@tempodotco Udah media tukang hoax wawancara orang ini lengkap sudah yg framing siapa yg suruh buktikan siapa saya jadi paham kenapa pak @prabowo bersikap program makan siang gratis","1874874073463050726","","tempodotco","in","","0","0","0","https://x.com/FernaRondonuwu/status/1874874073463050726","961608398","FernaRondonuwu"
"1874867288903663714","Thu Jan 02 17:16:09 +0000 2025","0","Dukungan penuh untuk program makan siang bergizi gratis sebagai langkah menuju Indonesia emas. #MakanBergiziBangunNegeri","1874867288903663714","","","in","","0","0","0","https://x.com/gaman_stwn8/status/1874867288903663714","1701467018514563072","gaman_stwn8"
"1874853778362601504","Thu Jan 02 16:22:28 +0000 2025","0","SD 12 Semarang mendukung terus program makan siang gratis #MakanBergiziBangunNegeri","1874853778362601504","","","in","","0","0","0","https://x.com/silvi_astuti47/status/1874853778362601504","1701843144789344256","silvi_astuti47"
"1874769267524251950","Thu Jan 02 15:28:43 +0000 2025","0","@H1m4_W4r1 @RyaWiedy @PDI_Perjuangan @PDemokrat @SBYudhoyono Karena apa coba....? Kan program unggulannya makan siang gratis. Program 02 Pendidikan gratis gak ada Perkuat KPK gak ada","1874840251593871429","","H1m4_W4r1","in","","0","1","0","https://x.com/Bambangmulyonoo/status/1874840251593871429","1296312516901916672","Bambangmulyonoo"
"1874838942148932023","Thu Jan 02 15:23:31 +0000 2025","0","Makanan bergizi untuk anak-anak Indonesia adalah hak mereka. Program Makan Siang Gratis adalah bukti kebijakan Pro Rakyat. #KebijakanPajakProRakyat","1874838942148932023","","","in","","0","0","0","https://x.com/enteng_mahes/status/1874838942148932023","1709767271449833472","enteng_mahes"
"1874835553549693376","Thu Jan 02 15:10:03 +0000 2025","0","Program Makan Siang Gratis adalah langkah konkret untuk menciptakan generasi yang lebih sehat dan cerdas. Ini adalah bukti kebijakan Pro Rakyat. #KebijakanPajakProRakyat","1874835553549693376","","","in","","0","0","0","https://x.com/fajar_hdyt22/status/1874835553549693376","1814232286851936256","fajar_hdyt22"
"1874835458959757420","Thu Jan 02 15:09:40 +0000 2025","0","Program Makan Siang Gratis adalah inisiatif Pro Rakyat untuk meningkatkan kualitas pendidikan dengan memastikan anak-anak mendapatkan asupan gizi yang baik. #KebijakanPajakProRakyat","1874835458959757420","","","in","","0","0","0","https://x.com/alldo_sanjaya/status/1874835458959757420","1689483719776915456","alldo_sanjaya"
